,epoch,loss,val_loss,ivw,evw,ivw_ann,ds_de
1139,1140.0,1.7079406,1.6903716,30595.635,30600.059,31141.25,0.0
1140,1141.0,1.5144615,1.5733857,37016.98,37023.086,37535.164,0.0
1141,1142.0,1.585286,1.601885,40971.28,40979.56,38691.95,0.0
1142,1143.0,1.9413022,2.1999977,21255.531,21257.594,24848.248,0.0
1143,1144.0,1.6713829,1.7320315,39040.633,39047.53,39598.816,0.0
1144,1145.0,1.638607,1.5746986,30595.635,30600.059,32628.562,0.0
1145,1146.0,1.8152139,1.591789,21255.531,21257.594,23614.43,0.0
1146,1147.0,2.1724908,1.8609289,45134.066,45142.75,39183.83,0.0
1147,1148.0,2.2434177,2.4535067,24871.617,24874.504,26137.445,0.0
1148,1149.0,1.7216331,1.7895933,36252.77,36258.67,36817.824,0.0
1149,1150.0,1.6269891,1.6782755,39040.633,39047.53,39845.41,0.0
1150,1151.0,1.6418113,1.5612872,36522.797,36528.2,37629.594,0.0
1151,1152.0,1.5983837,1.5701578,34309.0,34314.08,35021.918,0.0
1152,1153.0,1.9464564,2.7574027,21255.531,21257.594,24336.73,0.0
1153,1154.0,1.9200162,1.9180427,21255.531,21257.594,24506.75,0.0
1154,1155.0,1.65491,1.712632,36252.77,36258.67,37555.207,0.0
1155,1156.0,3.6854384,2.6661165,40605.008,40613.22,32757.646,0.0
1156,1157.0,1.8609636,1.6054146,24871.617,24874.504,28380.014,0.0
1157,1158.0,2.428012,2.9885683,28112.635,28116.44,24750.814,0.0
1158,1159.0,2.8343294,2.2337804,21255.531,21257.594,18953.54,0.0
1159,1160.0,6.326996,6.012286,37016.98,37023.086,25678.81,0.0
1160,1161.0,1.5780193,1.6052524,29002.504,29006.346,30097.875,0.0
1161,1162.0,1.5675895,1.5618768,34209.42,34214.44,35775.035,0.0
1162,1163.0,1.7557317,1.62951,21255.531,21257.594,24180.598,0.0
1163,1164.0,1.5015616,1.5689588,37242.215,37248.215,38181.016,0.0
1164,1165.0,1.900313,1.7678199,36619.047,36625.016,33587.81,0.0
1165,1166.0,1.5645717,1.6194565,27348.637,27352.248,28276.201,0.0
1166,1167.0,1.531713,1.5535666,40704.582,40712.855,38847.453,0.0
1167,1168.0,1.6465088,1.6006098,45757.234,45765.953,42402.867,0.0
1168,1169.0,1.8785858,1.5951676,21255.531,21257.594,22763.674,0.0
1169,1170.0,1.5508801,1.5630733,30595.635,30600.059,31978.666,0.0
1170,1171.0,1.53351,1.5579889,39040.633,39047.53,38044.98,0.0
1171,1172.0,1.5103536,1.7275068,40971.28,40979.56,39348.605,0.0
1172,1173.0,1.7202163,1.6712155,36522.797,36528.2,36189.473,0.0
1173,1174.0,1.5499089,1.5840931,37242.215,37248.215,36577.113,0.0
1174,1175.0,1.6480757,1.5791023,39040.633,39047.53,36983.324,0.0
1175,1176.0,2.7845984,2.3738375,30595.635,30600.059,26348.662,0.0
1176,1177.0,4.1843657,4.5025787,24871.617,24874.504,20188.09,0.0
1177,1178.0,1.5307298,1.5624992,30595.635,30600.059,32829.586,0.0
1178,1179.0,1.9543817,2.063172,21255.531,21257.594,23887.883,0.0
1179,1180.0,1.6247967,1.6901832,28013.062,28016.805,31225.805,0.0
1180,1181.0,1.8465083,1.7086673,24871.617,24874.504,25968.248,0.0
1181,1182.0,4.7726674,4.948431,36352.348,36358.31,27428.812,0.0
1182,1183.0,1.9157274,1.7248043,24871.617,24874.504,28533.824,0.0
1183,1184.0,1.630463,1.6938832,39040.633,39047.53,39539.297,0.0
1184,1185.0,1.7134485,1.6947109,35198.867,35203.984,37295.85,0.0
1185,1186.0,1.6236118,1.6758449,40605.008,40613.22,39472.156,0.0
1186,1187.0,1.6902469,1.6763729,34209.42,34214.44,36367.86,0.0
1187,1188.0,1.6317027,1.507264,28013.062,28016.805,28805.81,0.0
1188,1189.0,1.6916083,1.7014413,40605.008,40613.22,38680.58,0.0
1189,1190.0,1.6334581,1.674632,40605.008,40613.22,39258.08,0.0
1190,1191.0,1.7985793,1.6397039,21255.531,21257.594,24328.383,0.0
1191,1192.0,1.818912,2.1121056,44767.793,44776.41,40073.434,0.0
1192,1193.0,2.2830763,2.080737,45134.066,45142.75,39888.39,0.0
1193,1194.0,1.9037871,1.7259233,24871.617,24874.504,27685.56,0.0
1194,1195.0,1.6069579,1.661277,37242.215,37248.215,38982.33,0.0
1195,1196.0,1.8208632,1.6092479,24871.617,24874.504,27155.156,0.0
1196,1197.0,2.7537928,3.8224177,37016.98,37023.086,31022.834,0.0
1197,1198.0,1.5526607,1.5184846,39040.633,39047.53,38026.105,0.0
1198,1199.0,1.5510068,1.6038028,28013.062,28016.805,29640.209,0.0
1199,1200.0,1.6405244,1.5697055,30595.635,30600.059,32074.66,0.0
1200,1201.0,31.379374,14.161045,21255.531,21257.594,9969.738,0.0
1201,1202.0,1.7527783,1.7056789,30595.635,30600.059,33313.902,0.0
1202,1203.0,1.6354955,1.6913106,28112.635,28116.44,31779.094,0.0
1203,1204.0,1.6337274,1.6982561,29002.504,29006.346,32473.643,0.0
1204,1205.0,1.7370772,1.6885616,30595.635,30600.059,33555.777,0.0
1205,1206.0,1.7805026,1.6856067,36522.797,36528.2,38443.805,0.0
1206,1207.0,1.6276191,1.6937298,36252.77,36258.67,37290.72,0.0
1207,1208.0,1.8946574,2.1832113,40605.008,40613.22,45140.582,0.0
1208,1209.0,1.7333233,1.8492913,38444.977,38451.77,41403.703,0.0
1209,1210.0,1.5853125,1.5845033,34309.0,34314.08,35991.793,0.0
1210,1211.0,1.5277034,1.5899237,44767.793,44776.41,43300.652,0.0
1211,1212.0,1.7942022,1.7002931,21255.531,21257.594,24662.389,0.0
1212,1213.0,1.7158949,1.7174591,33545.0,33549.887,34165.58,0.0
1213,1214.0,1.5608468,1.6551125,38444.977,38451.77,38732.516,0.0
1214,1215.0,1.6216422,1.6648477,39040.633,39047.53,38653.773,0.0
1215,1216.0,1.665216,1.6668284,34209.42,34214.44,35561.23,0.0
1216,1217.0,2.5994155,4.5979166,41594.453,41602.76,34644.758,0.0
1217,1218.0,1.5660456,1.5980406,39040.633,39047.53,37730.496,0.0
1218,1219.0,2.046261,1.6347262,24871.617,24874.504,24941.273,0.0
1219,1220.0,1.8183318,1.606691,21255.531,21257.594,23900.389,0.0
1220,1221.0,1.7253014,1.609291,30595.635,30600.059,30752.822,0.0
1221,1222.0,3.029182,2.73328,39040.633,39047.53,31987.879,0.0
1222,1223.0,2.3042715,2.541369,36522.797,36528.2,33064.586,0.0
1223,1224.0,1.783507,1.6838866,21255.531,21257.594,24969.016,0.0
1224,1225.0,1.9682492,1.7202818,30595.635,30600.059,28551.959,0.0
1225,1226.0,1.9270772,1.6152971,24871.617,24874.504,25187.914,0.0
1226,1227.0,2.3527303,2.0925422,30595.635,30600.059,27454.268,0.0
1227,1228.0,1.6891226,1.6156353,41369.215,41377.633,37709.58,0.0
1228,1229.0,1.9046464,1.8409781,36252.77,36258.67,33144.336,0.0
1229,1230.0,1.498361,1.5481216,36619.047,36625.016,36952.664,0.0
1230,1231.0,1.9375349,1.8323873,30595.635,30600.059,28637.205,0.0
1231,1232.0,1.6678056,1.580577,34575.7,34580.78,34362.344,0.0
1232,1233.0,2.7700922,2.3517945,28013.062,28016.805,23379.738,0.0
1233,1234.0,1.6023452,1.6916926,27348.637,27352.248,28985.322,0.0
1234,1235.0,1.5537478,1.6199355,39040.633,39047.53,39708.582,0.0
1235,1236.0,1.9038702,1.5132871,21255.531,21257.594,23356.043,0.0
1236,1237.0,1.7795773,1.5994499,36522.797,36528.2,35614.46,0.0
1237,1238.0,2.0468645,1.774261,37242.215,37248.215,44733.516,0.0
1238,1239.0,1.8008624,1.6025648,24871.617,24874.504,27459.285,0.0
1239,1240.0,1.8584257,1.6249887,21255.531,21257.594,25251.197,0.0
1240,1241.0,1.6693441,1.655902,44103.367,44111.855,40703.7,0.0
1241,1242.0,1.8554456,1.6419519,21255.531,21257.594,24857.848,0.0
1242,1243.0,4.489519,8.965205,45532.0,45540.824,33515.117,0.0
1243,1244.0,2.7108011,2.5568764,30595.635,30600.059,26258.7,0.0
1244,1245.0,1.5680048,1.5887341,39040.633,39047.53,37896.785,0.0
1245,1246.0,1.878267,1.6100144,21255.531,21257.594,25281.594,0.0
1246,1247.0,1.8270686,1.5886846,24871.617,24874.504,28612.523,0.0
1247,1248.0,1.6107326,1.5541042,30595.635,30600.059,31174.934,0.0
1248,1249.0,1.8021456,1.7415833,40605.008,40613.22,36349.96,0.0
1249,1250.0,1.4949437,1.5606704,38444.977,38451.77,37985.62,0.0
1250,1251.0,1.5121197,1.636319,40971.28,40979.56,39340.9,0.0
1251,1252.0,4.622567,4.3828187,30595.635,30600.059,23060.078,0.0
1252,1253.0,2.131202,2.019885,41594.453,41602.76,35948.496,0.0
1253,1254.0,1.7496266,1.6014537,36522.797,36528.2,36035.973,0.0
1254,1255.0,1.8467231,1.5895877,24871.617,24874.504,28244.893,0.0
1255,1256.0,8.857414,8.524009,30595.635,30600.059,19778.426,0.0
1256,1257.0,1.8414413,1.5359173,24871.617,24874.504,28108.66,0.0
1257,1258.0,1.5696385,1.5680897,41594.453,41602.76,39403.1,0.0
1258,1259.0,1.7684712,1.6020552,36522.797,36528.2,35930.484,0.0
1259,1260.0,1.6081203,1.5846453,27348.637,27352.248,29484.117,0.0
1260,1261.0,1.5563036,1.5577388,39940.582,39948.664,37925.418,0.0
1261,1262.0,1.620771,1.5835361,30595.635,30600.059,31663.646,0.0
1262,1263.0,2.8474553,2.400687,30595.635,30600.059,26177.533,0.0
1263,1264.0,1.5466665,1.5769287,39040.633,39047.53,38307.273,0.0
1264,1265.0,1.5684947,1.5640681,30595.635,30600.059,32481.656,0.0
1265,1266.0,1.5437974,1.6951013,38444.977,38451.77,36884.1,0.0
1266,1267.0,5.7954783,5.142803,30595.635,30600.059,21812.775,0.0
1267,1268.0,6.5106144,6.8821163,24871.617,24874.504,17502.256,0.0
1268,1269.0,1.5966905,1.5645498,34209.42,34214.44,35667.56,0.0
1269,1270.0,1.6615216,1.5953546,30595.635,30600.059,33350.16,0.0
1270,1271.0,2.0430076,1.7492183,28013.062,28016.805,26782.758,0.0
1271,1272.0,5.785417,4.2763157,21255.531,21257.594,15832.84,0.0
1272,1273.0,1.8006011,1.755541,24871.617,24874.504,28386.84,0.0
1273,1274.0,1.609432,1.5664959,36522.797,36528.2,38447.133,0.0
1274,1275.0,1.5062757,1.539459,45757.234,45765.953,44462.92,0.0
1275,1276.0,6.954027,6.024701,30595.635,30600.059,20959.217,0.0
1276,1277.0,1.9104546,1.6675994,21255.531,21257.594,25188.352,0.0
1277,1278.0,1.5825229,1.5878799,34309.0,34314.08,36647.11,0.0
1278,1279.0,1.6537801,1.5757489,36522.797,36528.2,37270.203,0.0
1279,1280.0,1.5897996,1.62753,37016.98,37023.086,37405.348,0.0
1280,1281.0,2.4250827,3.1538353,30595.635,30600.059,26607.43,0.0
1281,1282.0,4.807019,5.19599,38444.977,38451.77,28680.016,0.0
1282,1283.0,1.5173272,1.5875568,38444.977,38451.77,37836.812,0.0
1283,1284.0,1.5427572,1.5727528,45134.066,45142.75,43203.273,0.0
1284,1285.0,1.4987096,1.5657454,36252.77,36258.67,37240.137,0.0
1285,1286.0,2.8176324,2.8056204,24871.617,24874.504,22852.094,0.0
1286,1287.0,1.7252268,1.7606922,30595.635,30600.059,30661.822,0.0
1287,1288.0,1.6564898,1.5893569,30595.635,30600.059,33236.4,0.0
1288,1289.0,1.5021253,1.5856264,44867.367,44876.047,43905.766,0.0
1289,1290.0,1.4685922,1.5811629,38444.977,38451.77,39476.965,0.0
1290,1291.0,1.5522112,1.590323,27348.637,27352.248,30151.441,0.0
1291,1292.0,1.5718503,1.5884959,30595.635,30600.059,32881.51,0.0
1292,1293.0,1.6961913,1.5860944,30595.635,30600.059,32689.146,0.0
1293,1294.0,1.8804667,1.9401506,38444.977,38451.77,35341.89,0.0
1294,1295.0,1.6050023,1.5777214,34973.633,34978.855,37335.09,0.0
1295,1296.0,2.4065263,2.3702898,45757.234,45765.953,39411.688,0.0
1296,1297.0,1.5192362,1.5806048,37016.98,37023.086,38205.418,0.0
1297,1298.0,1.6695263,1.5796769,36522.797,36528.2,38305.395,0.0
1298,1299.0,1.6543702,1.5912776,30595.635,30600.059,32731.695,0.0
1299,1300.0,1.6546769,1.6009625,30595.635,30600.059,32606.604,0.0
1300,1301.0,1.6968467,1.5955857,36522.797,36528.2,37355.984,0.0
1301,1302.0,1.8224523,1.5821118,24871.617,24874.504,28420.12,0.0
1302,1303.0,1.6580561,1.5746468,36522.797,36528.2,38453.03,0.0
1303,1304.0,1.5630299,1.5751646,30595.635,30600.059,33496.348,0.0
1304,1305.0,1.8285364,1.5900272,24871.617,24874.504,28773.766,0.0
1305,1306.0,1.6149987,1.5866692,35198.867,35203.984,36438.207,0.0
1306,1307.0,1.4929566,1.5757203,45134.066,45142.75,44261.76,0.0
1307,1308.0,1.7037152,1.603243,40971.28,40979.56,38549.207,0.0
1308,1309.0,1.7478702,1.9330974,28112.635,28116.44,28656.064,0.0
1309,1310.0,1.5413326,1.5975741,29002.504,29006.346,31450.955,0.0
1310,1311.0,2.176221,1.5228554,30595.635,30600.059,28520.54,0.0
1311,1312.0,8.093678,4.282236,24871.617,24874.504,16717.729,0.0
1312,1313.0,1.8785703,2.237317,27348.637,27352.248,26001.105,0.0
1313,1314.0,2.3705513,1.9239087,21255.531,21257.594,30424.84,0.0
1314,1315.0,2.83602,2.3572142,44103.367,44111.855,36468.082,0.0
1315,1316.0,1.5620228,1.6212018,36252.77,36258.67,35850.89,0.0
1316,1317.0,3.0353065,2.1553514,24871.617,24874.504,21765.742,0.0
1317,1318.0,2.0054684,1.6280128,28777.27,28781.217,27630.611,0.0
1318,1319.0,3.2825117,2.3141727,39040.633,39047.53,32395.285,0.0
1319,1320.0,2.1014404,3.0267212,40704.582,40712.855,35506.59,0.0
1320,1321.0,1.4925292,1.7091577,44103.367,44111.855,42578.75,0.0
1321,1322.0,2.2805362,4.882487,44867.367,44876.047,39042.734,0.0
1322,1323.0,2.1642046,1.5068132,21255.531,21257.594,23962.477,0.0
1323,1324.0,2.2123165,1.853324,35198.867,35203.984,32058.242,0.0
1324,1325.0,1.6372187,1.5327318,36522.797,36528.2,37206.49,0.0
1325,1326.0,1.7909429,1.7926756,38444.977,38451.77,35405.79,0.0
1326,1327.0,1.5624733,1.5208775,34309.0,34314.08,36286.375,0.0
1327,1328.0,1.7962687,1.7995538,45134.066,45142.75,40847.293,0.0
1328,1329.0,1.7453141,1.5958893,34973.633,34978.855,34419.656,0.0
1329,1330.0,1.509481,1.524363,45757.234,45765.953,43990.496,0.0
1330,1331.0,2.17294,1.8161352,28379.336,28383.145,26429.703,0.0
1331,1332.0,1.5000126,1.5675387,36252.77,36258.67,36655.543,0.0
1332,1333.0,1.681574,1.5743262,39040.633,39047.53,37054.547,0.0
1333,1334.0,1.4442449,1.7106448,39040.633,39047.53,39922.473,0.0
1334,1335.0,3.4211092,2.4430866,24871.617,24874.504,20837.684,0.0
1335,1336.0,1.7146733,1.5751176,30595.635,30600.059,31525.281,0.0
1336,1337.0,3.1315184,2.3288298,28013.062,28016.805,23569.82,0.0
1337,1338.0,1.667169,1.5666795,39040.633,39047.53,37256.344,0.0
1338,1339.0,1.5754353,1.5296327,39040.633,39047.53,38003.008,0.0
1339,1340.0,1.5300568,1.5711042,44103.367,44111.855,42112.797,0.0
1340,1341.0,1.4627866,1.5382329,38444.977,38451.77,38465.797,0.0
1341,1342.0,1.6012069,1.5378305,30595.635,30600.059,32268.414,0.0
1342,1343.0,1.615779,1.5969942,29002.504,29006.346,32333.008,0.0
1343,1344.0,1.9615653,1.5908048,21255.531,21257.594,24204.965,0.0
1344,1345.0,2.476863,1.601694,21255.531,21257.594,20760.23,0.0
1345,1346.0,1.8537053,1.5938157,24871.617,24874.504,27486.545,0.0
1346,1347.0,1.6122464,1.5650878,36522.797,36528.2,38280.383,0.0
1347,1348.0,1.6085129,1.5623606,30595.635,30600.059,31845.229,0.0
1348,1349.0,5.7698965,4.868614,34209.42,34214.44,24867.316,0.0
1349,1350.0,1.682588,1.5557377,30595.635,30600.059,32595.549,0.0
1350,1351.0,1.8370007,1.62158,24871.617,24874.504,28153.91,0.0
1351,1352.0,3.353753,2.2162986,24871.617,24874.504,21205.102,0.0
1352,1353.0,1.6584287,1.5761514,29002.504,29006.346,30898.379,0.0
1353,1354.0,1.6246902,1.5774913,28013.062,28016.805,30456.428,0.0
1354,1355.0,1.404866,1.8453168,45532.0,45540.824,45274.027,0.0
1355,1356.0,2.2155397,1.7937675,30595.635,30600.059,28728.682,0.0
1356,1357.0,1.6248025,2.2462366,30595.635,30600.059,32389.451,0.0
1357,1358.0,1.9384657,2.235477,44767.793,44776.41,51254.25,0.0
1358,1359.0,1.8960416,2.220397,40704.582,40712.855,45883.14,0.0
